Ticker,REGN
CurrentPrice,752.48
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:49:29

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
260.0,3,3,4,1
270.0,0,0,1,1
280.0,0,0,5,1
300.0,2,1,3,3
310.0,3,1,0,0
340.0,70,1,5,1
350.0,66,25,81,13
360.0,71,3,3,2
370.0,0,0,0,1
380.0,0,0,7,6
390.0,0,5,11,2
400.0,3,1,21,2
410.0,1,1,1,1
420.0,0,0,8,2
430.0,1,0,11,1
440.0,1,0,57,1
450.0,6,1,70,1
460.0,0,0,13,10
470.0,1,1,383,6
480.0,0,1,28,1
490.0,5,1,33,1
500.0,14,2,68,1
510.0,13,6,45,32
520.0,10,1,49,1
530.0,16,2,42,4
540.0,6,1,73,1
550.0,39,9,95,1
560.0,115,1,769,1
570.0,149,2,12,1
580.0,13,1,5,1
585.0,3,3,0,0
590.0,26,1,33,2
600.0,122,4,258,41
605.0,1,1,44,41
610.0,30,1,61,3
620.0,16,1,37,6
625.0,0,1,0,0
630.0,21,1,14,1
635.0,0,1,5,7
640.0,40,1,31,3
645.0,0,0,11,8
650.0,84,4,100,10
655.0,0,0,80,4
660.0,48,1,64,1
665.0,0,0,48,10
670.0,19,1,148,12
675.0,1,1,21,2
680.0,21,3,24,3
685.0,4,2,4,2
690.0,20,2,48,2
695.0,1,1,15,1
700.0,2104,2,191,56
705.0,2,1,8,4
710.0,33,20,67,1
715.0,1,1,33,1
720.0,72,2,216,5
725.0,9,1,63,41
730.0,141,1,126,1
735.0,31,1,13,4
740.0,133,2,122,1
745.0,43,2,22,2
750.0,4105,9,177,2
752.5,9,1,4,1
755.0,268,8,21,1
757.5,18,6,4,1
760.0,133,3,58,1
762.5,12,2,5,3
765.0,58,3,58,51
767.5,9,8,1,0
770.0,57,9,20,3
772.5,6,1,0,0
775.0,72,3,10,1
777.5,0,0,7,3
780.0,105,2,76,52
782.5,13,1,10,0
785.0,53,3,11,1
790.0,214,104,4,3
795.0,12,1,6,5
800.0,2426,4,5,2
805.0,124,3,0,2
810.0,172,3,25,32
815.0,9,1,7,1
820.0,147,1,18,32
825.0,32,22,1,1
830.0,232,7,1,3
835.0,3,1,0,2
840.0,86,1,1,3
845.0,20,1,0,0
850.0,85,64,0,0
855.0,64,20,0,1
860.0,176,10,0,1
865.0,8,2,0,0
870.0,13,2,0,0
875.0,2,1,0,0
880.0,12,1,0,0
885.0,0,0,0,0
890.0,2,2,0,0
895.0,2,2,0,0
900.0,20,4,0,0
905.0,2,0,0,0
910.0,4,2,0,1
915.0,4,0,0,0
920.0,15,1,0,0
925.0,1,0,0,0
930.0,1,0,0,0
940.0,6,5,0,0
950.0,6,0,0,0
960.0,8,1,0,0
965.0,1,0,0,0
970.0,2,0,0,0
980.0,10,1,0,0
1000.0,35,1,0,0
1020.0,1,1,0,0
1040.0,1,0,0,0
1060.0,1,1,0,0
1080.0,5,1,0,0
1100.0,1,1,0,0
