Ticker,MELI
CurrentPrice,1709.455
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:49:27

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
880.0,1,1,16,4
900.0,3,1,34,10
920.0,4,1,4,22
940.0,1,0,37,47
960.0,1,1,4,4
980.0,0,0,3,2
1000.0,3,1,25,1
1020.0,2,0,27,1
1040.0,2,0,11,4
1060.0,1,1,7,4
1080.0,3,1,5,2
1100.0,4,2,29,8
1120.0,6,2,16,14
1140.0,5,1,4,1
1160.0,2,0,30,1
1180.0,3,2,15,2
1200.0,0,0,65,17
1220.0,0,0,10,9
1240.0,4,2,46,20
1260.0,2,1,43,11
1280.0,1,0,35,36
1300.0,4,1,55,3
1320.0,1,0,37,8
1340.0,2,1,24,9
1360.0,1,1,49,12
1380.0,3,1,57,14
1400.0,1,1,191,19
1420.0,1,0,62,1
1435.0,0,0,16,4
1440.0,0,0,38,8
1450.0,0,0,54,55
1460.0,1,1,68,8
1475.0,0,0,1,4
1480.0,0,0,92,5
1485.0,0,0,2,4
1490.0,6,6,22,4
1495.0,0,0,7,4
1500.0,11,7,157,29
1510.0,0,0,1,4
1520.0,3,5,96,12
1530.0,1,0,8,12
1540.0,6,7,120,2
1550.0,0,0,15,47
1560.0,9,0,156,4
1570.0,11,4,36,1
1580.0,16,10,137,11
1590.0,0,0,58,2
1600.0,37,16,302,15
1610.0,0,0,12,7
1620.0,6,6,115,5
1630.0,6,1,18,2
1640.0,32,5,127,13
1650.0,37,13,22,4
1660.0,51,1,109,26
1670.0,17,8,16,3
1675.0,10,1,12,12
1680.0,15,1,91,7
1690.0,31,10,6,2
1700.0,197,4,500,17
1705.0,6,1,20,6
1710.0,28,1,14,1
1715.0,13,2,11,7
1720.0,52,4,155,4
1725.0,32,1,23,4
1730.0,28,2,85,1
1735.0,31,2,16,17
1740.0,66,28,465,10
1745.0,39,1,21,1
1750.0,68,8,23,2
1755.0,12,2,11,4
1760.0,50,3,69,1
1765.0,28,1,7,4
1767.5,4,0,8,0
1770.0,19,2,9,0
1772.5,2,4,7,0
1775.0,15,2,8,2
1777.5,11,2,3,0
1780.0,22,2,85,2
1785.0,23,9,0,0
1790.0,6,6,2,1
1795.0,23,24,2,0
1800.0,131,21,320,6
1805.0,24,11,0,0
1810.0,0,0,1,0
1815.0,25,1,8,0
1820.0,30,2,31,2
1825.0,36,2,7,3
1830.0,8,1,0,0
1835.0,17,1,2,0
1840.0,87,10,63,10
1845.0,9,1,1,1
1850.0,41,7,0,0
1860.0,65,41,48,1
1870.0,16,5,0,0
1880.0,38,1,62,1
1890.0,4,1,0,0
1900.0,310,10,390,11
1910.0,13,23,1,0
1920.0,107,2,33,2
1930.0,39,8,1,1
1935.0,14,8,1,0
1940.0,54,2,5,1
1945.0,10,12,0,0
1950.0,72,1,0,2
1955.0,6,11,0,0
1960.0,54,5,10,3
1965.0,39,41,0,0
1970.0,70,66,0,6
1975.0,52,0,0,0
1980.0,117,2,0,10
1985.0,40,0,0,0
1990.0,41,5,0,1
1995.0,73,1,0,0
2000.0,259,5,54,1000
2005.0,24,1,0,0
2010.0,26,7,10,200
2015.0,11,1,0,0
2020.0,22,2,0,350
2025.0,3,0,0,0
2030.0,52,1,4,2
2035.0,11,10,0,0
2040.0,16,6,15,300
2045.0,12,16,0,0
2050.0,320,6,0,3
2055.0,15,10,0,0
2060.0,55,1,0,1
2065.0,31,30,0,0
2070.0,41,1,0,600
2075.0,4,2,0,0
2080.0,95,66,0,800
2090.0,28,10,0,3
2100.0,205,18,1,4
2110.0,43,21,0,1
2120.0,70,17,0,10
2130.0,84,24,0,1
2140.0,75,10,0,1
2150.0,76,1,0,8
2160.0,94,1,0,1
2170.0,78,4,4,2
2180.0,83,8,0,60
2190.0,21,2,0,28
2200.0,478,9,0,1000
2210.0,51,1,0,1
2220.0,239,1,0,4
2230.0,53,1,0,1
2240.0,53,37,0,7
2250.0,33,1,0,86
2260.0,34,1,0,43
2270.0,15,1,0,7
2280.0,41,2,0,20
2290.0,21,1,0,1
2300.0,242,1,20,500
2310.0,23,20,1,1
2320.0,33,11,5,1
2330.0,21,1,0,7
2340.0,42,8,5,2
2350.0,56,11,0,2
2360.0,323,2,0,2
2370.0,4,1,0,1
2380.0,15,10,0,2
2390.0,20,10,0,0
2400.0,439,3,0,2
2410.0,51,11,0,1
2420.0,55,28,0,1
2430.0,259,24,33,1
2440.0,60,20,24,1
2450.0,173,5,9,1
2460.0,29,10,2,0
2470.0,18,13,0,0
2480.0,87,26,3,1
2490.0,62,1,2,1
2500.0,420,48,0,1
2510.0,30,1,0,0
2520.0,58,1,1,0
2530.0,29,2,1,1
2540.0,12,4,1,0
2550.0,32,16,0,0
2600.0,61,1,0,1
2650.0,22,4,0,0
2700.0,45,1,0,1
2750.0,1,0,0,0
2800.0,74,18,2,1
2850.0,10,1,0,0
2900.0,66,27,0,0
2950.0,1,1,0,0
3000.0,91,15,0,1
3100.0,11,1,0,0
3200.0,25,2,2,0
3300.0,16,1,0,0
3400.0,5,1,0,0
3500.0,9,1,0,0
3600.0,6,2,0,0
3700.0,11,1,0,1
3800.0,46,1,0,1
