Ticker,MSTR
CurrentPrice,141.08
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:50:04

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
5.0,1302,5,3583,6
10.0,8,2,4578,4
15.0,0,1,1716,1
20.0,19,0,1324,6
25.0,12,2,2101,1
30.0,8,8,6335,10
35.0,2,2,7031,5000
40.0,10,6,9032,1972
45.0,114,4,1719,10
50.0,71,5,17846,20
55.0,21,1,1560,5
60.0,89,5,6313,28
65.0,0,5,8966,22
70.0,36,30,14618,17
75.0,25,1,11408,72
80.0,18,1,21464,202
85.0,682,3,13067,34
90.0,365,13,19254,323
95.0,266,260,9453,777
99.0,0,0,149,2
100.0,738,13,24977,120
101.0,0,0,8,2
102.0,0,0,48,56
103.0,0,0,38,32
104.0,0,0,94,20
105.0,356,111,9589,704
106.0,0,0,104,38
107.0,0,0,598,25
108.0,0,0,22,31
109.0,0,0,334,9
110.0,498,14,8794,99
111.0,0,0,205,34
112.0,0,0,315,51
113.0,2,0,236,83
114.0,5,0,88,42
115.0,463,1,6113,559
116.0,1,0,145,5
117.0,1,0,1204,44
118.0,24,16,667,33
119.0,17,15,492,34
120.0,880,2,9051,1735
121.0,39,10,722,29
122.0,142,4,5174,121
123.0,51,1,556,254
124.0,71,2,360,100
125.0,2049,8,4761,595
126.0,38,21,1261,313
127.0,35,3,3364,435
128.0,118,29,5677,1033
129.0,91,3,470,153
130.0,1838,31,9663,1789
131.0,80,6,665,193
132.0,107,5,572,442
133.0,296,20,2325,159
134.0,193,21,1373,388
135.0,1909,118,8218,3177
136.0,320,31,925,366
137.0,660,68,3065,737
138.0,474,65,5637,663
139.0,356,13,1856,750
140.0,26316,1249,9534,5715
141.0,15439,1103,2788,3072
142.0,12429,2298,1537,2435
143.0,2963,2053,826,1513
144.0,630,2162,1660,3022
145.0,14085,5685,7062,3337
146.0,1539,1699,898,1013
147.0,6495,2422,1621,780
148.0,21019,1393,1604,851
149.0,20027,1448,661,512
150.0,26255,7052,8223,1081
152.5,14576,2320,191,29
155.0,19637,7740,2506,106
157.5,20352,1734,41,4
160.0,38508,4197,5895,80
162.5,1991,746,0,0
165.0,6222,2138,1731,78
167.5,893,482,0,0
170.0,13493,926,1532,117
172.5,1250,82,1,0
175.0,6947,3143,721,35
180.0,7033,318,2323,43
185.0,2060,57,333,1
190.0,5682,303,1282,8
195.0,2268,113,303,400
200.0,11689,757,36,7
205.0,910,9,0,7
210.0,1735,22,9,67
215.0,1812,137,0,2
220.0,4213,23,3,12
225.0,2335,90,0,15
230.0,3631,10,103,990
235.0,606,111,0,15
240.0,2178,14,2,30
245.0,190,671,0,1
250.0,10730,993,15,6
255.0,104,887,0,1
260.0,3458,82,0,1
265.0,146,75,0,1
270.0,4257,500,14,56
280.0,1710,9,1,1
290.0,1893,10,6,4
300.0,18893,1,18,192
310.0,1330,2,7,46
320.0,1198,1,20,249
330.0,3364,3,0,1
340.0,2001,21,1,1
350.0,4974,2,162,1939
360.0,4007,8,3,3
370.0,1397,7,0,109
380.0,856,2,20,180
390.0,733,1,305,4400
400.0,6489,6,441,1
410.0,2638,12,7,30
420.0,792,9,0,6
430.0,312,1,0,1
440.0,363,1,0,2
450.0,2538,35,0,1
460.0,6357,1,0,1
470.0,330,1,0,1
480.0,495,3,0,8
490.0,554,80,0,1
500.0,4548,7,0,1
510.0,405,3,18,1
520.0,502,2,0,1
530.0,782,492,0,3
540.0,672,1,0,2
550.0,2991,3,0,2
560.0,5765,4,16,1
570.0,329,6,0,1
580.0,963,11,1,0
590.0,222,10,0,1
600.0,3983,2,0,1
610.0,856,5,27,8
620.0,149,4,13,13
630.0,679,2,5,5
640.0,227,168,56,23
650.0,407,1,0,0
660.0,276,11,0,5
670.0,300,48,0,26
680.0,85,2,0,0
690.0,89,4,0,23
700.0,10640,4,0,5
710.0,621,2,2,0
720.0,52,1,0,0
730.0,200,299,0,0
740.0,111,300,0,0
750.0,827,4,0,1
760.0,159,271,0,0
770.0,53,12,9,10
780.0,673,2,0,0
790.0,482,1,0,0
800.0,9282,1,0,0
810.0,93,3,0,0
820.0,127,14,0,0
830.0,105,205,1,0
840.0,95,80,0,10
850.0,378,1,0,10
860.0,1106,11,0,3
870.0,44,1,0,0
880.0,353,1,0,0
890.0,803,3,0,0
900.0,2850,159,0,1
910.0,10136,2,0,4
