Ticker,CTAS
CurrentPrice,190.01
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:51:09

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
150.0,16,17,0,0
165.0,0,0,5,1
170.0,0,0,14,2
175.0,1,0,22,3
180.0,0,0,34,6
182.5,0,0,7,2
185.0,0,0,52,10
187.5,0,0,22,5
190.0,19,1,199,5
192.5,2,1,45,20
195.0,35,2,199,1
197.5,8,3,6,1
200.0,673,1,24,1
202.5,131,5,40,12
205.0,139,6,22,11
207.5,92,2,0,0
210.0,802,3,0,0
212.5,44,3,0,0
215.0,2,1,0,0
217.5,2,0,0,0
220.0,6,1,0,0
222.5,1,0,0,0
