Ticker,GFS
CurrentPrice,42.74
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:52:26

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
30.0,14,5,111,10
35.0,21,1,1187,2
40.0,51,4,946,30
45.0,798,6,5428,7
50.0,7586,27,443,10
55.0,4630,19,3,0
60.0,5580,1,1,1
65.0,14,2,0,0
70.0,24,1,0,0
