Ticker,ON
CurrentPrice,61.195
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:52:11

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
20.0,10,5,413,1
22.5,8,2,20,2
25.0,147,2,14,5
28.0,3,1,49,5
30.0,99,1,2488,1
31.0,2,1,0,0
32.0,0,0,4,0
33.0,927,5,956,2
34.0,5,1,0,0
35.0,34,3,650,4
36.0,48,2,11,2
37.0,1,2,209,100
38.0,447,6,1177,6
39.0,8,2,127,92
40.0,390,1,3527,1
41.0,5,1,474,1
42.0,93,1,717,2
43.0,4,1,103,1
44.0,26,1,105,5
45.0,272,1,3196,13
46.0,193,6,215,1
47.0,377,1,417,1
48.0,69,1,1233,5
49.0,42,1,403,3
50.0,321,5,2484,7
51.0,0,0,102,42
52.0,0,0,47,33
53.0,0,0,37,14
54.0,23,2,134,6
55.0,3265,3,7505,15
56.0,59,0,70,1
57.0,291,2,416,1
58.0,89,3,171,1
59.0,48,4,354,15
60.0,4337,60,3110,19
61.0,3202,5,193,32
62.0,735,7,76,2
63.0,3900,19,101,4
64.0,146,51,27,10
65.0,4975,33,1756,2
66.0,125,1,80,4
67.0,125,1,165,2
68.0,556,1,166,5
69.0,76,15,19,1
70.0,4492,3,314,6
71.0,53,3,1,1
72.0,42,1,0,1
73.0,52,3,0,0
74.0,41,2,0,0
75.0,3195,2,0,1
76.0,45,2,0,0
77.0,157,10,0,0
78.0,46,2,0,1
79.0,1,1,0,0
80.0,2732,1,3,3
81.0,115,0,0,0
85.0,303,20,0,1
90.0,460,1,0,1
95.0,2,2,0,0
