Ticker,CSGP
CurrentPrice,42.91
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:52:25

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
30.0,0,0,16,2
35.0,0,0,92,2
40.0,30,3,733,6
45.0,1349,13,5258,5
50.0,2884,6,601,12
55.0,2371,3,415,1
60.0,2704,45,93,40
65.0,864,1,61,149
70.0,1381,16,32,66
75.0,1850,5,2,2
80.0,303,2,19,51
85.0,327,2,2,2
90.0,1702,2,38,1
95.0,385,3,0,0
100.0,432,3,0,0
105.0,379,2,0,0
110.0,375,125,0,2
115.0,16,2,0,0
120.0,8,2,0,0
125.0,1,2,0,0
