Ticker,SHOP
CurrentPrice,124.8451
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:51:50

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
40.0,157,54,213,1
45.0,246,54,43,2
50.0,78,116,2524,2
55.0,222,116,302,4
60.0,165,4,984,1
65.0,110,1,975,11
70.0,211,2,1834,1
75.0,86,8,728,10
80.0,218,8,2791,2
85.0,453,2,2054,2
90.0,133,3,1557,62
95.0,200,4,10148,5
100.0,884,1,3003,12
103.0,0,1,40,1
104.0,0,0,25,2
105.0,517,2,2038,59
106.0,0,0,33,45
107.0,2,0,88,6
108.0,8,2,220,71
109.0,3,5,180,4
110.0,3308,21,4345,64
111.0,5,3,69,4
112.0,3,2,97,11
113.0,32,1,261,3
114.0,71,1,604,7
115.0,5068,3,4511,93
116.0,41,2,170,51
117.0,44,1,749,11
118.0,597,20,3269,25
119.0,222,1,601,1
120.0,2028,125,3934,70
121.0,107,4,327,19
122.0,364,4,280,40
123.0,179,19,434,8
124.0,104,12,691,14
125.0,993,61,1555,74
126.0,324,110,273,57
127.0,346,123,1073,21
128.0,397,98,1287,132
129.0,253,36,1583,17
130.0,3776,274,2523,119
131.0,485,22,117,11
132.0,1047,22,153,2
133.0,1525,98,91,63
134.0,279,12,51,1
135.0,6477,327,2911,29
136.0,465,94,69,36
137.0,340,21,10,10
138.0,591,12,31,2
139.0,207,4,0,0
140.0,8016,125,1392,5
141.0,374,18,0,0
142.0,263,4,1,0
143.0,160,19,0,0
144.0,96,2,0,0
145.0,8537,559,5879,6
146.0,243,1059,0,0
147.0,35,2,0,0
148.0,35,5,0,0
150.0,2616,6,154,43
152.5,20,11,0,0
155.0,3834,3,1754,301
160.0,2875,6,139,151
165.0,1245,1,55,93
170.0,3080,7,22,40
175.0,1139,2,14,30
180.0,4580,233,0,5
185.0,1242,10,0,4
190.0,816,9,0,260
195.0,1665,537,0,360
200.0,636,1,2,3
210.0,549,1,0,1
220.0,872,1,0,0
230.0,613,29,0,6
240.0,1033,2,0,0
250.0,469,1,0,8
260.0,496,30,0,0
