Ticker,ADI
CurrentPrice,315.43
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:51:20

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
80.0,1,0,3,1
85.0,0,0,12,2
90.0,0,0,13,2
95.0,0,0,2,1
100.0,0,0,7,1
105.0,0,0,5,3
110.0,0,0,4,2
115.0,0,3,6,1
120.0,0,0,9,4
125.0,0,0,3,1
130.0,0,10,197,2
135.0,0,1,246,4
140.0,1,0,68,1
145.0,0,125,102,1
150.0,1,0,309,1
155.0,0,40,13,8
160.0,1,1,372,4
165.0,0,1,187,5
170.0,1,2,109,40
175.0,0,25,384,37
180.0,0,145,230,2
185.0,0,10,106,3
190.0,1,6,164,1
195.0,0,2240,692,7
200.0,1,1,454,1
210.0,0,455,154,1
220.0,0,3821,226,1
230.0,1,3454,492,5
240.0,1,1,5632,2
250.0,21,15,939,1
260.0,1,1,536,118
265.0,0,0,3,2
267.5,0,0,3,4
270.0,44,3,496,22
272.5,0,0,5,4
275.0,0,0,6,2
277.5,0,0,9,2
280.0,862,5,3833,13
282.5,0,0,3,1
285.0,0,801,132,2
287.5,0,0,5,0
290.0,208,803,1623,2
292.5,0,0,23,6
295.0,0,0,82,4
297.5,4,0,169,3
300.0,829,41,2079,39
302.5,0,0,66,1
305.0,24,1,170,36
307.5,48,0,111,21
310.0,743,3,659,1
312.5,11,1,1,0
315.0,558,22,78,21
317.5,4,2,1,1
320.0,1559,548,1381,501
322.5,1979,1,1,0
325.0,154,18,101,1
327.5,39,10,0,0
330.0,1818,53,1548,1
332.5,50,7,30,1
335.0,825,38,122,1
337.5,19,16,8,1
340.0,715,1,385,1
342.5,10,10,12,11
345.0,33,4,0,3
347.5,22,2,9,1
350.0,489,3,9,3
352.5,43,1,14,1
355.0,22,3,0,3
357.5,16,1,9,3
360.0,481,65,1,1
362.5,110,60,3,2
365.0,14,5,0,0
367.5,9,4,0,0
370.0,570,1,0,9
372.5,120,2,0,0
375.0,438,2,0,0
377.5,470,2,0,0
380.0,728,2,2,1
385.0,240,1,0,1
390.0,121,3,0,4
395.0,38,0,0,0
400.0,4861,3,0,4
405.0,1,1,0,0
410.0,63,2,0,0
420.0,43,1,0,0
430.0,15,10,0,0
