Ticker,BKNG
CurrentPrice,4427.13
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:49:25

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
4135.0,0,0,3,2
4145.0,0,0,7,1
4150.0,15,1,28,3
4155.0,0,0,14,1
4165.0,12,2,5,1
4175.0,1,0,5,1
4180.0,0,0,3,1
4185.0,1,2,7,2
4195.0,3,0,4,1
4200.0,25,1,161,11
4205.0,3,2,4,21
4215.0,6,1,8,1
4220.0,3,1,2,2
4225.0,23,1,9,3
4235.0,0,0,6,2
4240.0,3,0,0,0
4250.0,24,1,52,2
4255.0,0,0,3,1
4260.0,0,0,4,1
4265.0,0,0,6,1
4275.0,1,1,5,4
4280.0,1,2,3,1
4285.0,0,0,8,2
4295.0,2,3,14,4
4300.0,38,7,53,11
4305.0,5,1,5,2
4315.0,6,2,2,1
4320.0,2,2,4,2
4325.0,3,7,10,1
4335.0,0,0,4,3
4340.0,3,1,4,7
4345.0,0,0,6,6
4350.0,34,1,55,3
4355.0,0,0,7,8
4360.0,2,5,15,14
4365.0,33,15,2,2
4375.0,13,2,8,13
4380.0,3,2,0,0
4385.0,3,3,5,1
4400.0,47,2,49,8
4420.0,7,9,0,0
4440.0,9,2,0,0
4450.0,68,2,89,4
4455.0,2,2,0,0
4460.0,0,0,2,2
4475.0,2,0,0,0
4480.0,0,0,1,0
4490.0,2,1,0,0
4495.0,4,1,0,0
4500.0,447,5,210,8
4505.0,28,1,1,0
4515.0,7,5,0,0
4525.0,9,9,0,0
4545.0,5,3,0,0
4550.0,35,8,15,11
4560.0,4,2,1,2
4580.0,4,6,0,0
4600.0,85,8,94,5
4640.0,3,2,1,1
4650.0,96,5,69,2
4660.0,3,3,0,0
4700.0,169,3,71,1
4720.0,13,2,0,0
4750.0,73,10,70,3
4760.0,4,6,0,0
4780.0,1,2,0,0
4800.0,429,6,12,2
4850.0,35,6,1,2
4900.0,62,3,1,4
4950.0,62,2,1,1
5000.0,145,2,2,60
5050.0,80,1,0,2
5065.0,64,9,0,0
5070.0,11,6,0,0
5075.0,21,3,0,1
5080.0,35,5,0,1
5085.0,22,6,0,1
5100.0,139,13,0,91
5150.0,29,20,1,30
5200.0,214,8,1,60
5205.0,49,2,0,1
5210.0,37,2,0,0
5215.0,33,35,0,1
5220.0,21,30,0,0
5225.0,44,47,0,1
5230.0,7,37,1,0
5235.0,71,34,0,130
5240.0,18,16,0,0
5245.0,41,2,0,0
5250.0,20,2,0,1
5255.0,0,0,0,0
5260.0,48,46,0,40
5265.0,36,19,0,0
5270.0,23,33,0,0
5275.0,62,5,0,0
5280.0,103,88,0,0
5285.0,64,14,0,0
5290.0,36,45,0,1
5295.0,65,27,0,1
5300.0,49,9,0,90
5305.0,29,22,0,0
5310.0,126,37,0,0
5315.0,15,62,0,0
5320.0,0,0,0,0
5325.0,20,1,0,0
5330.0,0,0,0,40
5340.0,18,20,0,0
5345.0,52,9,0,0
5350.0,150,12,0,1
5355.0,102,12,0,0
5360.0,108,14,0,0
5365.0,35,10,0,0
5370.0,85,22,0,20
5375.0,49,25,1,0
5380.0,39,29,0,0
5385.0,20,29,0,0
5390.0,28,29,0,20
5395.0,116,26,0,0
5400.0,73,46,0,80
5405.0,59,52,0,0
5450.0,128,47,0,40
5500.0,737,52,0,60
5550.0,76,2,0,1
5600.0,123,65,0,50
5650.0,180,35,0,1
5700.0,488,23,0,170
5750.0,178,36,0,2
5800.0,220,62,0,1
5850.0,60,32,6,5
5900.0,57,2,0,110
5950.0,80,3,0,40
6000.0,204,1,0,300
6050.0,11,1,0,630
6100.0,62,2,0,1
6150.0,15,0,0,0
6200.0,116,18,0,1
6250.0,11,5,0,0
6300.0,75,20,0,2
6350.0,8,1,0,0
6400.0,19,21,0,1
6450.0,62,20,0,0
6500.0,53,6,0,4
6600.0,23,7,0,2
6700.0,38,14,0,1
6800.0,50,3,0,0
6900.0,44,6,0,0
7000.0,43,8,0,0
7100.0,21,6,0,0
7200.0,83,1,0,0
7300.0,11,1,0,0
7400.0,12,5,0,0
7500.0,234,20,0,1
7600.0,17,13,0,0
7700.0,5,1,0,0
7800.0,10,1,0,0
7900.0,140,2,0,0
8000.0,4,1,0,0
8100.0,12,9,0,0
8200.0,15,2,0,0
8300.0,13,2,0,0
8400.0,10,3,0,0
8500.0,11,4,0,0
8600.0,9,2,0,0
