Ticker,PLTR
CurrentPrice,153.795
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:52:22

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
35.0,13218,7,11258,1
37.5,103,2,695,10
40.0,1335,32,11893,7774
42.5,96,1,372,19
45.0,130,2,506,1
47.5,71,1,605,5
50.0,3338,16,2664,2
55.0,385,1,2286,1
60.0,376,10,3369,2
65.0,149,2,2873,2
70.0,1363,2,7098,1
72.5,283,4,1448,10
75.0,1239,2,7818,5
77.5,120,1,856,425
80.0,818,4,9788,20
82.5,131,25,6168,2
85.0,317,2,10548,20
87.5,160,3,1125,20
90.0,678,1,9978,3
92.5,143,1,8518,1
95.0,2637,4,4418,1
97.5,134,2,4656,214
100.0,1813,12,30638,15
105.0,616,5,5972,292
110.0,5082,3,12259,433
115.0,948,5,12742,38
119.0,41,83,1481,158
120.0,2220,3,13641,103
121.0,45,2,1344,638
122.0,70,2,735,2
123.0,66,2,1175,57
124.0,83,83,994,4
125.0,2009,8,16273,277
126.0,224,1,777,2
127.0,180,2,1713,86
128.0,109,1,737,28
129.0,364,1,1367,12
130.0,5631,8,14545,92
131.0,830,10,835,7
132.0,770,3,1238,29
133.0,376,7,1642,16
134.0,558,6,1353,47
135.0,4482,39,8862,150
136.0,450,3,3413,121
137.0,341,8,1169,115
138.0,309,5,1474,61
139.0,742,8,1513,31
140.0,5062,87,13112,371
141.0,428,8,2101,39
142.0,879,88,3003,235
143.0,627,49,7396,126
144.0,761,87,2162,687
145.0,7044,212,11267,958
146.0,761,33,2534,279
147.0,1093,58,2828,1154
148.0,1013,95,2149,1681
149.0,1442,124,2679,1504
150.0,30903,781,15535,6966
152.5,3599,1536,5951,4857
155.0,22011,12849,8519,6398
157.5,18459,7668,1443,1450
160.0,51682,10632,9927,478
162.5,14180,3335,504,49
165.0,26496,3854,4367,65
167.5,8732,1598,42,15
170.0,27123,4055,6862,69
172.5,1334,553,24,10
175.0,10826,1165,1338,3
177.5,1400,3,0,4
180.0,22441,164,686,7236
185.0,7161,21,238,1851
190.0,8151,34,71,261
195.0,3470,16,34,138
200.0,11861,14,19,131
210.0,8845,8,3,12
220.0,5400,15,1,1
230.0,4304,53,0,1
240.0,4445,1,3,1
250.0,5833,1,0,1
260.0,2145,6,0,20
270.0,4580,9,51,1
280.0,8329,6,0,8
290.0,1182,40,690,7659
300.0,3729,3,0,1
310.0,205,10,0,7000
320.0,642,1,0,2
330.0,527,2,0,0
340.0,340,18,0,0
350.0,540,2,0,30
360.0,243,5,0,0
370.0,15288,1,0,0
380.0,2615,195,0,36
390.0,5496,2,0,6
400.0,99,1,0,1
410.0,9701,10,0,1
