Ticker,SPY
CurrentPrice,666.3499755859375
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 18:36:58

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
245.0,80,48,31637,1
250.0,34,1,13053,1813
255.0,22,0,6459,80
260.0,28,2,5068,802
265.0,11,1,8153,84
270.0,26,7,11176,1024
275.0,10,10,3140,1111
280.0,0,0,14269,563
285.0,2,4,1835,20
290.0,13,2,2288,25
295.0,17,1,3593,6
300.0,75,10,8481,1
305.0,8,7,6534,201
310.0,1,1,2424,1
315.0,34,8,2341,1
320.0,28,2,5483,400
325.0,13,10,7458,25
330.0,17,2,1502,200
335.0,2,1,2473,51
340.0,27,6,2047,49
345.0,32,8,2211,60
350.0,460,452,5132,62
355.0,613,1198,3427,10
360.0,635,1008,3459,34
365.0,63,4,5020,11
370.0,872,2,5156,41
375.0,61,2,6401,2
380.0,106,2,13999,533
385.0,176,5,6268,1
390.0,1553,10,1437,1
395.0,1155,20,4411,47
400.0,398,28,22021,310
405.0,422,2,6259,7
410.0,24,2,3652,9
415.0,10,2,4898,9
420.0,104,2,6515,173
425.0,124,4,8961,38
430.0,703,1,2837,3
435.0,1104,17,3335,231
440.0,24,11,14937,27
445.0,545,5,1757,1
450.0,286,2,14886,60
455.0,109,1,2570,42
460.0,716,10,82835,11
465.0,1116,3,5265,34
470.0,1737,287,8643,34
475.0,985,23,6412,3
480.0,240,6,5346,3
485.0,70,3,6090,3
490.0,350,2,6985,3
495.0,596,3,10380,1641
500.0,1302,7,36471,34
505.0,330,3,5133,131
510.0,237,5,7928,536
515.0,308,11,9565,133
520.0,313,2,158370,125
525.0,584,1,7042,160
530.0,1721,3,18798,193
535.0,1313,12,6704,18
540.0,749,12,13238,89
545.0,1056,9,10553,27
550.0,3459,14,22430,112
555.0,434,18,8675,576
560.0,1913,13,24851,42
565.0,1317,2,9439,37
570.0,1932,14,11213,97
575.0,2263,7,22015,88
580.0,2621,2,91920,1074
585.0,1704,6,21577,37
590.0,4287,37,18850,232
595.0,4433,1387,35512,72
600.0,5581,601,56709,788
605.0,1490,36,20514,78
610.0,3136,37,36561,1121
611.0,3,4,991,72
612.0,8,0,4137,146
613.0,3,1,2161,16
614.0,0,0,1896,5
615.0,1912,2,31398,2568
616.0,36,2,1444,574
617.0,3,0,1408,11
618.0,10,1,2349,926
619.0,0,0,2380,414
620.0,8337,44,39366,2907
621.0,0,0,3972,299
622.0,0,0,2871,730
623.0,3,1,2991,455
624.0,2,2,1346,337
625.0,3874,53,33898,540
626.0,8,9,802,530
627.0,3,2,2512,287
628.0,22,8,2842,337
629.0,1,8,2793,148
630.0,9290,59,36113,2210
631.0,7,7,3349,65
632.0,3,11,6167,324
633.0,1,1,3252,89
634.0,1,2,14637,163
635.0,1167,51,37204,446
636.0,12,8,5709,286
637.0,20,2,11226,210
638.0,6,1,9800,473
639.0,22,8,18514,551
640.0,2967,37,77399,6931
641.0,44,1,20946,367
642.0,23,2,19628,1276
643.0,18,3,11836,1131
644.0,63,10,24329,1069
645.0,4247,16,114594,7614
646.0,63,1,34511,14236
647.0,103,3,14220,3512
648.0,82,1,29014,1388
649.0,188,66,12554,927
650.0,24463,110,116171,11171
651.0,33,1,20906,1170
652.0,51,12,18025,751
653.0,168,120,25778,6008
654.0,65,204,8358,1881
655.0,3388,372,57657,18564
656.0,243,440,12883,1886
657.0,105,207,12457,2726
658.0,172,230,23096,4482
659.0,327,979,15627,2853
660.0,10719,670,153216,28353
661.0,694,32,7732,2842
662.0,1160,637,7730,5449
663.0,1975,542,8743,6601
664.0,1437,980,6574,4287
665.0,11089,3807,36112,20574
666.0,2123,5716,5445,8459
667.0,3682,13987,6350,13654
668.0,3678,11667,6256,13025
669.0,6802,11692,8528,6428
670.0,22947,29262,50459,9361
671.0,4918,5198,8959,1050
672.0,4522,5693,5908,1366
673.0,3552,4613,3590,456
674.0,5659,3933,3071,607
675.0,14027,17823,54845,4562
676.0,5282,2504,2235,283
677.0,4505,2502,10818,1543
678.0,4349,16388,8238,244
679.0,4882,3333,2790,102
680.0,30204,18417,48539,1215
681.0,4681,8692,4750,111
682.0,9892,1183,8292,21
683.0,6817,1733,7946,18
684.0,6576,1290,5547,12
