Ticker,ODFL
CurrentPrice,183.16
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:50:56

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
130.0,0,0,10,0
135.0,0,0,3,2
140.0,1,1,0,0
150.0,0,0,2,1
155.0,0,0,2,0
160.0,20,15,323,227
165.0,5,0,97,30
170.0,2,1,824,10
175.0,3,1,81,10
180.0,13,1,251,11
185.0,29,14,30,1
190.0,186,2,642,1
195.0,82,1,138,50
200.0,346,3,117,2
210.0,357,1,11,2
220.0,181,1,0,2
230.0,482,1,0,2
240.0,5,4,0,0
260.0,10,0,0,0
