Ticker,AAPL
CurrentPrice,250.95
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:50:40

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
90.0,59,13,1749,50
95.0,1,7,262,1
100.0,53,5,867,100
105.0,27,1,536,106
110.0,244,345,437,25
115.0,190,6,1498,1
120.0,58,16,1717,1000
125.0,114,2,1358,2
130.0,63,12,394,4
135.0,275,2,1090,1
140.0,140,10,1663,3
145.0,193,18,1280,1
150.0,527,9,19657,17001
155.0,195,1,3182,1
160.0,378,2,5573,1
165.0,253,1,4018,46
170.0,735,3,10244,4
175.0,360,38,5767,5
180.0,500,3,4833,15
185.0,864,5,5393,1399
190.0,562,50,7283,3
195.0,1520,1,6939,10
200.0,6372,24,20509,45
205.0,93,5,3842,73
210.0,4394,18,15225,65
215.0,1381,2,4367,116
220.0,5815,141,18891,396
225.0,1779,11,4745,243
227.5,3,1,1452,10
230.0,6057,41,14928,149
232.5,50,1,1071,45
235.0,4595,24,12347,149
237.5,144,30,1521,142
240.0,9077,161,21828,2400
242.5,312,46,2579,555
245.0,2578,528,15176,2907
247.5,509,202,8323,2607
250.0,13914,5301,24352,7894
252.5,2757,5383,4350,7023
255.0,11059,8117,9860,1978
257.5,5705,3564,1971,415
260.0,40278,7999,16668,381
262.5,8008,2223,1240,79
265.0,19829,1546,5672,203
267.5,9704,178,84,13
270.0,34103,1718,5361,54
272.5,4559,27,403,5144
275.0,27157,313,1109,4
277.5,2454,220,10,340
280.0,59334,318,217,8
282.5,3367,22,0,2
285.0,45145,71,2,4
287.5,4920,1,0,280
290.0,29278,78,65,1
292.5,1007,2,0,2
295.0,11906,25,3,2
297.5,166,74,0,0
300.0,59494,9,40,521
305.0,13732,16,1,1
310.0,36251,11,0,25
315.0,3426,20,0,0
320.0,12517,4,0,1
325.0,821,1,0,2
330.0,3161,3,0,2
335.0,336,5,0,0
340.0,1955,62,0,2
345.0,418,3,0,0
350.0,4792,1,0,2
355.0,112,27,0,0
360.0,2866,1,0,10
370.0,20572,4000,0,1
380.0,1914,301,0,0
390.0,314,1,0,0
400.0,2220,5,0,0
410.0,111,2,0,0
420.0,190,48,0,0
430.0,299,1,0,0
440.0,354,51,0,0
450.0,1546,1,0,1
