Ticker,PCAR
CurrentPrice,115.29
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:50:49

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
43.6,0,0,0,0
45.0,3,3,1,0
48.6,0,0,0,0
50.0,0,0,322,1
53.6,0,0,0,0
55.0,0,0,13,1
58.6,0,0,0,0
60.0,0,0,4,1
63.6,0,0,0,0
65.0,0,0,6,1
68.6,0,0,28,0
70.0,0,0,28,1
73.6,0,0,58,1
75.0,0,0,58,2
78.6,0,0,121,6
80.0,1,1,121,2
83.6,0,0,77,2
85.0,0,0,75,2
88.6,4,1,71,1
90.0,4,1,72,1
93.6,169,20,73,6
95.0,169,30,73,2
98.6,102,7,73,2
100.0,317,6,4,1
103.6,416,1,69,1
105.0,445,1,15,6
108.6,147,1,77,55
110.0,5,2,80,50
113.6,342,2,118,12
115.0,286,35,59,1
118.6,471,10,81,22
120.0,37,10,39,2
123.6,184,18,61,1
125.0,1011,1,69,4
128.6,219,14,14,10
130.0,189,5,7,2
133.6,163,9,5,0
135.0,783,1,0,0
138.6,251,1,0,0
140.0,11,5,0,0
143.6,8,1,0,0
145.0,3,1,0,0
148.6,1,0,0,0
150.0,0,0,0,0
153.6,0,0,0,0
155.0,2,0,0,0
158.6,0,0,0,0
160.0,1,0,0,0
163.6,0,0,0,0
165.0,1,1,0,0
168.6,13,0,0,0
170.0,5,4,0,0
