Ticker,META
CurrentPrice,617.87
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:49:35

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
677.5,1284,110,0,835
680.0,9384,208,301,4
682.5,59,11,0,0
685.0,2627,29,288,1
687.5,48,4,0,0
690.0,6509,56,240,3
692.5,73,30,0,0
695.0,1947,12,32,1
697.5,35,11,0,0
700.0,19339,1229,965,2
702.5,62,57,0,0
705.0,2258,22,61,3259
707.5,98,2,0,0
710.0,2884,106,154,4492
712.5,35,0,0,0
715.0,3102,18,125,2242
717.5,6,1,0,0
720.0,5886,58,27,488
722.5,31,1,0,0
725.0,3380,16,112,2544
730.0,2931,28,62,1408
735.0,1253,15,18,1290
740.0,3520,108,54,1184
745.0,2114,5,133,2417
750.0,10527,11,219,4002
755.0,529,11,18,486
760.0,1495,4,81,1617
765.0,814,22,59,1182
770.0,5190,22,11,152
775.0,2159,1,0,235
780.0,3481,16,21,414
785.0,890,20,6,95
790.0,1669,2,10,95
795.0,2234,5,6,95
800.0,12474,1,38,785
805.0,841,20,7,112
810.0,1358,2,8,129
815.0,2539,38,0,2
820.0,2129,1,0,2
825.0,562,1,0,0
830.0,948,3,0,2
835.0,1643,20,0,1
840.0,830,16,0,1
845.0,301,20,0,0
850.0,2787,1,0,2
855.0,218,1,0,2
860.0,697,1,0,1
865.0,122,1,0,0
870.0,1566,1,0,1
875.0,218,8,0,0
880.0,971,1,0,1
885.0,163,7,0,0
890.0,670,6,0,3
895.0,95,20,0,0
900.0,4430,5,0,6
905.0,245,1,0,0
910.0,1004,1,0,40
915.0,517,1,0,0
920.0,1054,2,0,4
925.0,61,52,0,0
930.0,933,2,0,178
935.0,13,1,0,0
940.0,731,2,0,52
950.0,1819,10,0,25
960.0,508,2,0,8
970.0,334,6,0,2
980.0,1063,1,2,2
990.0,605,2,0,20
1000.0,7206,34,0,1
1010.0,325,2,0,0
1020.0,356,3,0,2
1030.0,286,6,0,0
1040.0,2331,10,0,0
1050.0,1396,9,0,6
1060.0,377,51,0,0
1070.0,251,10,0,2
1080.0,704,2,0,0
1090.0,325,3,0,0
1100.0,2608,1,0,2
1110.0,446,3,0,1
1120.0,219,6,0,0
1130.0,303,30,0,0
1140.0,732,1,0,0
1150.0,1275,5,0,2
1160.0,1090,3,0,0
1170.0,111,21,0,0
1180.0,688,27,0,0
1190.0,1133,340,0,0
1200.0,1634,7,0,0
1210.0,254,8,0,0
1220.0,477,1,0,0
1230.0,226,1,0,0
1240.0,394,24,0,0
1250.0,667,10,0,0
1260.0,132,1,0,0
1270.0,989,5,0,0
1280.0,715,90,0,0
1290.0,68,108,0,0
1300.0,253,1,0,1
1310.0,208,5,0,0
1320.0,88,19,0,0
1330.0,167,71,0,0
1340.0,1680,26,0,0
1350.0,273,2,0,0
1360.0,2167,76,0,0
1370.0,19,0,0,0
1380.0,66,0,0,0
1390.0,56,0,0,0
1400.0,30,20,0,0
1470.0,0,0,0,0
1480.0,13,0,0,1
