Ticker,GOOG
CurrentPrice,308.44
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:50:19

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
75.0,1266,10,327,4
80.0,10,10,32,3
85.0,18,1,61,40
90.0,12,1,240,1
95.0,3,2,102,10
100.0,139,3,404,1
105.0,73,1,326,13
110.0,28,9,495,3
115.0,11,1,453,10
120.0,245,1,1000,4
125.0,109,2,1328,16
130.0,1027,1,2401,1
135.0,105,1,2237,5
140.0,1076,1,2255,1
145.0,257,15,2023,32
150.0,432,2,2676,1
155.0,441,10,3711,1
160.0,791,6,2532,1
165.0,635,7,1871,192
170.0,569,39,1484,11
175.0,714,1,1127,134
180.0,1268,3,2170,4
185.0,919,3,1239,1
190.0,1274,13,4284,1
195.0,1056,38,643,20
200.0,4716,3,6280,41
205.0,646,9,1007,2
210.0,997,18,2413,12
215.0,349,7,7211,10
220.0,1462,2,1707,1
225.0,761,1,930,24
230.0,1295,61,2128,60
235.0,408,1,1390,84
240.0,3502,1,3569,20
245.0,652,21,1861,21
250.0,11723,13,2323,131
255.0,583,21,1477,13
260.0,1315,1,2153,23
265.0,974,5,3793,100
270.0,9870,31,4396,78
272.5,8,4,195,1
275.0,1286,5,2453,55
277.5,22,2,251,32
280.0,1721,28,4672,84
282.5,10,1,817,103
285.0,2253,8,4626,76
287.5,51,24,1104,55
290.0,3674,16,6951,369
292.5,62,7,1127,481
295.0,1370,11,6518,569
297.5,1273,13,3226,611
300.0,5287,185,9994,1150
302.5,1604,74,1038,1401
305.0,5046,400,5659,1099
307.5,1665,1189,1210,1967
310.0,6371,4509,4960,1546
312.5,3104,1916,418,321
315.0,8352,2735,3483,311
317.5,3024,2350,160,1
320.0,9858,1410,6303,47
322.5,7016,1600,246,21
325.0,5639,1327,729,9
327.5,1213,19,0,2
330.0,13454,162,353,1652
332.5,435,46,0,60
335.0,5341,26,85,1120
337.5,429,2,0,0
340.0,11533,567,20,2990
345.0,5884,10,492,5797
350.0,15213,4,0,47
355.0,3090,10,0,26
360.0,6595,211,2,2
365.0,1577,1,0,329
370.0,5899,2,0,1
375.0,2480,14,0,1
380.0,9477,19,1,1
385.0,1046,248,0,1
390.0,1104,2,5,20
395.0,944,45,0,34
400.0,16742,1,0,123
405.0,623,102,0,1
410.0,3471,6,0,9
415.0,116,5,0,190
420.0,543,91,0,807
425.0,470,200,0,5
430.0,393,2,0,0
435.0,53,1,0,0
440.0,253,2,0,0
445.0,38,4,0,0
450.0,610,1,0,0
460.0,342,2,0,0
470.0,417,150,0,0
480.0,160,2,0,0
490.0,816,10,0,0
