Ticker,TMUS
CurrentPrice,206.81
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:50:06

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
110.0,3,3,1,0
120.0,0,0,4,4
125.0,0,0,4,2
130.0,0,5,131,3
135.0,0,0,10,3
140.0,0,0,14,1
145.0,0,5,62,30
150.0,1,125,325,100
155.0,0,66,37,1
160.0,0,5,142,1
165.0,0,5,233,1
170.0,0,620,202,3
175.0,4,2,364,14
180.0,0,165,1452,1
185.0,3,4640,755,50
190.0,409,12,966,8
192.5,1,1,32,33
195.0,411,5,876,31
197.5,5,0,31,1
200.0,718,13,1617,2
202.5,0,0,23,1
205.0,0,0,2343,51
207.5,1,26,83,7
210.0,806,10,1211,5
212.5,209,20,185,4
215.0,304,101,379,6
217.5,214,64,557,32
220.0,2644,47,1162,4
222.5,287,31,94,1
225.0,899,29,52,18
227.5,1059,8,0,0
230.0,1667,4,657,1
232.5,150,37,1,0
235.0,275,1,0,0
237.5,17,2,0,0
240.0,1833,4,202,1
242.5,24,1,0,0
245.0,5,2,0,0
250.0,790,3,36,1
255.0,10,1,0,0
260.0,450,6,0,831
270.0,597,1,72,10
280.0,410,1,35,4
290.0,123,1,50,2
300.0,113,8,0,0
310.0,126,2,0,0
320.0,226,1,2,1
330.0,283,1,0,0
340.0,181,14,0,0
350.0,3,5,0,0
360.0,161,1,0,0
370.0,71,1,0,0
380.0,1,5,0,0
390.0,175,1,0,0
400.0,742,1,0,0
