Ticker,MAR
CurrentPrice,328.22
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:50:23

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
105.0,0,105,4,4
110.0,0,25,3,1
115.0,0,85,3,3
120.0,0,0,2,1
125.0,0,170,0,0
130.0,4,0,1,1
135.0,0,10,0,0
140.0,0,220,6,1
145.0,4,2,0,0
150.0,3,1,2,1
155.0,0,0,4,1
160.0,0,21,5,1
165.0,0,20,38,27
170.0,4,2,7,1
175.0,0,40,8,2
180.0,0,95,10,1
185.0,0,20,137,18
190.0,0,20,15,5
195.0,21,20,17,1
200.0,13,30,58,1
210.0,12,1,74,1
220.0,62,15,104,3
230.0,23,1,158,1
240.0,62,10,1315,1
250.0,164,10,371,10
260.0,143,2,189,1
270.0,9202,54,316,1
280.0,356,3,473,1
290.0,99,5,259,9
295.0,0,0,721,8
297.5,2,0,11,1
300.0,305,1,749,5
302.5,0,0,2,0
305.0,5,4,27,2
307.5,23,0,5,8
310.0,177,25,442,22
312.5,1,0,66,8
315.0,88,72,79,5
317.5,117,172,5,3
320.0,304,114,314,40
322.5,13,1,60,2
325.0,70,1,273,1
327.5,107,2,145,7
330.0,460,3,769,71
332.5,135,1,13,4
335.0,281,200,121,1
337.5,79,35,54,1
340.0,1689,10,215,2
342.5,47,7,18,10
345.0,143,1,37,2
347.5,13,1,9,1
350.0,446,9,18,15
352.5,53,52,0,0
355.0,22,5,0,6
357.5,26,25,0,0
360.0,116,10,11,1
362.5,3,1,0,0
365.0,14,4,0,0
367.5,8,7,0,0
370.0,73,1,0,1
372.5,98,44,0,0
380.0,134,1,0,1
390.0,171,10,0,0
400.0,17,1,0,0
405.0,0,0,0,0
410.0,3,2,0,0
420.0,7,8,0,0
430.0,4,3,0,0
440.0,0,0,0,0
450.0,0,0,0,10
460.0,5,0,0,10
