Ticker,XEL
CurrentPrice,80.5
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:51:27

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
35.0,0,0,4,0
40.0,0,0,5,1
45.0,0,0,13,10
50.0,0,2,2,1
55.0,0,0,13,5
60.0,0,55,50,6
65.0,0,55,209,4
70.0,5,3,823,1
75.0,6,6005,1962,1187
80.0,490,16,520,19
85.0,2057,2,29,1
90.0,2761,2,0,0
95.0,14,1,0,0
100.0,1722,10,0,0
