Ticker,IDXX
CurrentPrice,580.895
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:50:02

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
520.0,1,0,10,5
530.0,0,0,14,1
540.0,2,1,120,115
550.0,2,0,19,1
560.0,1,0,26,1
570.0,2,1,130,1
580.0,0,0,21,5
590.0,1,1,13,5
600.0,61,1,11,5
610.0,2,1,27,10
620.0,2,1,10,4
630.0,6,1,5,2
640.0,20,3,5,2
650.0,24,1,7,1
660.0,26,1,0,4
670.0,14,1,0,1
680.0,23,14,1,1
690.0,22,4,0,1
700.0,5,1,0,2
710.0,8,2,0,0
720.0,8,1,0,0
730.0,6,5,0,0
740.0,4,1,0,0
750.0,2,0,0,0
760.0,6,3,0,0
770.0,1,1,0,0
780.0,1,1,0,0
790.0,1,0,0,0
800.0,2,0,0,0
810.0,8,1,0,0
830.0,1,0,0,0
840.0,1,0,0,0
890.0,1,1,0,0
