Ticker,AMZN
CurrentPrice,210.88
ExpirationDate,2026-03-20
DownloadTimestamp,2026-03-18 17:50:42

Strike,Call_OI,Call_Volume,Put_OI,Put_Volume
85.0,4459,18,1066,300
90.0,165,21,1025,20
95.0,225,18,1098,101
100.0,520,22,594,110
105.0,59,7,720,14
110.0,209,73,1500,16
115.0,68,2,467,4
120.0,178,5,1177,1
125.0,1274,68,1625,3
130.0,277,63,1974,2
135.0,108,14,1729,44
140.0,204,24,4778,189
145.0,173,15,7452,225
150.0,2421,35,13699,93
155.0,287,29,7412,2
160.0,2058,8,12368,24
165.0,3542,20,11454,181
170.0,753,11,12184,72
175.0,851,2,14964,287
180.0,3246,37,19436,495
185.0,1123,22,9236,197
187.5,1062,8,5247,47
190.0,3911,38,22720,154
192.5,405,10,5250,2849
195.0,2398,18,16927,322
197.5,1080,29,6273,406
200.0,6174,207,46984,1496
202.5,293,7,4641,2060
205.0,5990,112,17272,5782
207.5,1900,134,3111,1997
210.0,18111,8426,26502,3723
212.5,6578,7370,3165,7377
215.0,31810,13646,11021,3698
217.5,18891,4417,1415,138
220.0,52014,8677,19344,305
222.5,9833,5290,303,39
225.0,26576,5092,5734,112
227.5,6253,1108,66,29
230.0,40630,2509,4384,44
232.5,3057,498,0,8
235.0,18410,81,3762,4
237.5,839,32,0,0
240.0,38417,55,346,4131
245.0,16393,15,148,1645
250.0,27081,23,478,3395
255.0,10627,1,0,14
260.0,21156,10,102,2180
265.0,10035,32,102,1130
270.0,12960,42,0,1
275.0,13369,5,1,1
280.0,10272,7,0,1035
285.0,5026,222,0,230
290.0,7468,12,0,3160
295.0,5200,54,0,50
300.0,22979,6,0,5
305.0,3761,1,0,1
310.0,3037,1,0,1
315.0,1267,1,0,2
320.0,1684,54,0,2
325.0,1414,1,0,2
330.0,2090,5,0,2
335.0,462,2,0,0
340.0,5736,4,0,15
345.0,412,13,0,1
350.0,3004,49,0,1
355.0,1694,71,0,1
360.0,4166,50,0,1
370.0,3260,1,0,1
